"","AMBI","PI","PI5yAvg","piMetals","piHC","piOM","Redox"
"Filomicrobium",5.8385,0.77974351465,1.0258089991,0.80088055162499,0.597206833922726,4.5425595238125,273.5
"Pseudolabrys",1.6775,NA,NA,NA,NA,NA,NA
"Variibacter",NA,NA,NA,NA,NA,NA,NA
"Afifella",2.723,0.6565774215,0.5425,0.604639926720508,0.0447154471544715,0.515,299.5
"Anderseniella",1.4905,0.8192138146,1.0074955991,0.790622099533512,3.81281366835137,0.42,-49.5
"Methyloceanibacter",1.2625,NA,1.03757355125,0.80088055162499,NA,0.42,NA
"Rhizomicrobium",1.6775,NA,NA,NA,NA,0.545,NA
"Bauldia",NA,1.0833660636,1.1687365971,1.32326059890474,0,NA,495.5
"Nordella",1.6205,NA,NA,NA,NA,0.485,NA
"Rickettsia",NA,NA,NA,NA,NA,NA,NA
"Paracoccus",4.4785,0.8010657827,0.7522602178,0.749869639020721,NA,0.485,495.5
"Sulfitobacter",1.0705,0.8192138146,0.9327693241,0.80088055162499,5,0.42,273.5
"Loktanella",NA,NA,NA,NA,NA,NA,NA
"Labrenzia",NA,3.77779319145,3.48493716695,3.47695706503649,0,NA,NA
"Rhodobacter",1.9805,NA,0.5425,0.620257651023873,NA,0.515,NA
"Pseudorhodobacter",NA,NA,NA,NA,NA,NA,NA
"Aestuariivita",NA,2.3731006619,1.8949600866,3.22245861127944,NA,0.7,NA
"Oceaniovalibus",NA,3.1708880497,2.58199075925,4.03084139883363,4.15006469409747,NA,NA
"Defluviimonas",1.4475,NA,NA,0.53566772343266,5,0.7,39
"Roseovarius",1.0705,0.6565774215,1.0074955991,0.80088055162499,0,0.42,477.5
"Rubellimicrobium",5.321,0.8010657827,0.7637420541,0.658099542280137,NA,0.42,NA
"Sedimentitalea",NA,3.78558204705,3.2085380591,3.83243626487274,5,4.63742249340625,-94.5
"Halocynthiibacter",4.994,NA,NA,NA,5,NA,NA
"Albimonas",NA,NA,NA,NA,NA,0.8,NA
"Albirhodobacter",1.4475,NA,NA,NA,NA,NA,NA
"Ketogulonicigenium",NA,3.36833240045,3.5063946883,NA,4.42753786786468,0.42,420
"Roseobacter",4.9,0.35499149005,0.9354919297,0.621331584361621,0.615853658536585,0.445,-163.5
"Palleronia",1.0705,0.50266465935,0.52353385445,0.620257651023873,0,0.515,386
"Dinoroseobacter",1.2625,NA,NA,NA,0,NA,-132
"Sphingomonas",1.4065,0.35499149005,0.50353385445,0.53566772343266,NA,0.485,NA
"Novosphingobium",1.6205,NA,NA,NA,5,0.485,NA
"Sphingobium",1.6775,NA,NA,NA,NA,0.515,NA
"Sphingopyxis",1.6205,NA,NA,NA,5,0.445,NA
"Zymomonas",1.0705,NA,0.5325,NA,NA,0.64,NA
"Sphingorhabdus",NA,3.41909814815,3.5063946883,NA,5,0.42,-174
"Polymorphobacter",1.9805,0.70880881015,0.64322360265,NA,NA,0.8,NA
"Sphingomicrobium",1.0705,0.6565774215,1.0074955991,0.824939988898102,0.61055924031549,0.965,383
"Parasphingopyxis",3.0095,0.6565774215,1.0074955991,0.824939988898102,0,0.7,299.5
"Rhizorhapis",1.6775,NA,NA,NA,NA,0.7,NA
"Erythrobacter",5.95,3.1708880497,3.48493716695,2.97519438209444,1.82233755014899,1.5,-163.5
"Altererythrobacter",NA,3.15324315735,NA,3.44471530704487,3.29202681611446,0.42,-174
"Tistlia",1.5555,0.70880881015,0.5325,0.704401727376405,0,0.485,288
"Terasakiella",NA,NA,NA,NA,0,4.63742249340625,408.5
"Magnetospira",2.723,0.46505746985,0.5425,0.604639926720508,NA,0.58,477.5
"Pelagibius",1.2625,0.35499149005,0.4845,0.604639926720508,0,1.275,495.5
"Magnetovibrio",NA,3.78558204705,3.5063946883,3.52434514331092,NA,NA,495.5
"Defluviicoccus",NA,NA,NA,NA,0.247049240871998,1.19,NA
"Roseomonas",1.6775,0.6828530963,0.5809043679,0.749869639020721,NA,0.445,495.5
"Reyranella",1.4065,0.35499149005,0.52353385445,NA,NA,0.515,-174
"Candidatus Alysiosphaera",NA,1.3790331325,1.251261083,1.49579683347447,NA,NA,NA
"Phenylobacterium",1.6205,0.5381071895,0.5325,0.704401727376405,NA,0.485,NA
"Brevundimonas",1.2625,NA,NA,NA,4.74687707109647,NA,473.5
"Caulobacter",1.4475,NA,NA,NA,NA,0.42,NA
"Hyphomonas",NA,NA,NA,NA,NA,NA,NA
"Woodsholea",1.6775,NA,NA,NA,NA,0.7,NA
"Hirschia",1.0705,NA,0.52353385445,NA,NA,0.485,NA
"Sneathiella",4.1695,4.21818858715,3.10012887135,4.03084139883363,4.74687707109647,4.63742249340625,-94
"Emcibacter",NA,2.4254779046,2.77459268455,0.621331584361621,4.74687707109647,4.070625,-94
"Pseudomonas",1.6205,NA,NA,NA,NA,0.545,NA
"Acinetobacter",1.4065,NA,0.50353385445,NA,NA,NA,NA
"Psychrobacter",NA,NA,NA,NA,NA,NA,NA
"Alkanindiges",1.6205,NA,NA,NA,4.58269745928635,NA,NA
"Perlucidibaca",1.4065,NA,NA,NA,NA,4.63742249340625,NA
"[Agitococcus] lubricus group",1.0705,NA,NA,NA,5,NA,NA
"Moritella",NA,NA,2.58199075925,NA,2.68613370872352,NA,-174
"Paramoritella",1.2625,NA,0.9241236036,0.824939988898102,NA,NA,NA
"Pseudoalteromonas",3.224,NA,0.4845,0.604639926720508,NA,NA,-124.5
"Glaciecola",NA,3.15324315735,0.4845,NA,NA,NA,NA
"Paraglaciecola",5.85,4.13306949755,0.88579489865,3.59239629764959,0,4.5425595238125,-174
"Marinobacter",2.723,0.46505746985,0.5425,0.604639926720508,0,0.515,375.5
"Shewanella",5.8615,3.93506949755,0.88579489865,0.954598863715066,0,0.42,NA
"Psychrobium",1.2625,0.419973364,0.4845,NA,NA,NA,174
"Thalassotalea",5.85,3.26659883975,3.4998743339,3.37909224281028,NA,NA,NA
"Colwellia",1.4065,NA,NA,NA,NA,NA,NA
"Psychromonas",NA,NA,NA,NA,NA,NA,495.5
"Thiothrix",NA,3.63401713805,0.4845,NA,0,4.5425595238125,460.5
"Leucothrix",NA,NA,NA,NA,NA,NA,NA
"Beggiatoa",NA,NA,NA,NA,NA,NA,NA
"Cocleimonas",5.8115,NA,0.52353385445,NA,NA,0.515,NA
"Thiomargarita",NA,3.14352037955,1.3813959453,NA,0.573170731707317,4.01884206219375,65
"Thiomicrospira",NA,3.15324315735,3.48493716695,NA,2.90630881281588,3.652625570775,NA
"endosymbionts",NA,4.21818858715,3.5063946883,4.03084139883363,5,4.5425595238125,495.5
"Acidibacter",1.6775,0.72672377485,0.64322360265,NA,NA,0.7,NA
"Candidatus Competibacter",1.6775,0.381973364,0.4845,NA,NA,0.515,261
"Steroidobacter",1.6205,NA,NA,NA,NA,0.84,NA
"Stenotrophomonas",2.03,NA,0.70627921635,NA,NA,0.445,477.5
"Pseudoxanthomonas",1.4475,0.35499149005,0.52353385445,0.620257651023873,NA,0.42,273.5
"Aquimonas",NA,1.4504064118,0.7522602178,0.53566772343266,0,NA,473.5
"Arenimonas",1.6205,0.419973364,0.52353385445,NA,NA,0.485,NA
"Luteibacter",NA,NA,NA,NA,NA,NA,NA
"Dokdonella",1.9805,0.46505746985,0.52353385445,NA,NA,0.42,240.5
"Polycyclovorans",NA,3.78558204705,NA,3.46153415214349,0,0.58,NA
"Arenicella",1.0705,0.8192138146,0.50353385445,0.80088055162499,0.615853658536585,0.92,100.5
"Oleiphilus",NA,NA,NA,NA,NA,0.61,460.5
"Gynuella",1.4905,NA,NA,NA,NA,NA,NA
"Halomonas",5.92,NA,NA,NA,4.58269745928635,1.585,NA
"Alcanivorax",NA,4.21818858715,3.08626202875,4.03084139883363,5,0.42,495.5
"Kangiella",2.53,NA,NA,NA,NA,NA,NA
"Marinobacterium",2.7025,0.6828530963,0.9103462092,0.824939988898102,0.239775423578754,NA,383
"Marinomonas",NA,NA,NA,NA,NA,NA,NA
"Thalassolituus",NA,NA,NA,NA,NA,NA,NA
"Pseudohongiella",4.994,NA,3.44149437535,NA,5,0.58,NA
"Reinekea",5.8385,NA,NA,3.59239629764959,NA,NA,NA
"Oceanospirillum",NA,3.49436310305,3.36471549985,NA,4.78907526649162,NA,-129
"Neptunomonas",NA,NA,NA,NA,0,NA,NA
"Oceanobacter",NA,NA,NA,NA,NA,NA,NA
"Oleispira",NA,2.23100050595,3.2937211245,NA,0,NA,-97.5
"Corallomonas",3.0095,0.7486782423,0.9103462092,0.824939988898102,0.615853658536585,0.485,317.5
"Oceaniserpentilla",1.0705,NA,NA,0.899107755661913,NA,NA,NA
"Motiliproteus",5.8385,3.93506949755,3.5063946883,3.83243626487274,5,0.485,-174
"Endozoicomonas",NA,2.3955,2.1428356955,NA,2.1303225598373,NA,NA
"Vibrio",1.2625,NA,NA,NA,0,0.445,-151
"Photobacterium",1.2625,3.63401713805,NA,NA,4.58269745928635,NA,-132
"Thiohalocapsa",5.8115,3.47078665845,1.87245527725,1.11564036152296,NA,NA,NA
"Rheinheimera",NA,3.1708880497,0.52353385445,4.03084139883363,3.02193417644351,NA,-151
"Thiocapsa",NA,2.42185731065,3.26558232875,NA,5,NA,NA
"Lamprocystis",5.95,2.5630521145,2.37895928835,2.5935694805045,0,4.308125,-174
"Thiohalobacter",1.4065,NA,1.3711644785,NA,0,0.42,273.5
"Thiogranum",1.8505,NA,NA,NA,0,0.7,NA
"Thioalkalispira",NA,NA,NA,NA,5,NA,NA
"Granulosicoccus",1.0705,3.47078665845,3.48493716695,3.67025118562807,5,0.92,311.5
"Aeromonas",3.0405,NA,NA,NA,2.7904284355538,NA,NA
"Oceanisphaera",2.723,0.6565774215,1.20888467065,0.620257651023873,0,0.515,477.5
"Legionella",NA,NA,NA,NA,NA,NA,NA
"Coxiella",1.0705,NA,0.7522602178,NA,NA,NA,NA
"Aquicella",NA,0.5795,1.1687365971,0.621331584361621,0,NA,495.5
"Rickettsiella",NA,NA,NA,NA,NA,NA,NA
"Congregibacter",NA,NA,NA,NA,NA,NA,106
"Halioglobus",NA,NA,NA,NA,NA,0.42,-174
"Haliea",NA,0.35499149005,0.4845,NA,0,0.42,473.5
"OM60(NOR5) clade",NA,2.32475310365,NA,NA,0,0.58,401.5
"Parahaliea",NA,0.46505746985,0.50353385445,0.604639926720508,0,0.42,441
"Marimicrobium",1.4905,NA,NA,NA,NA,NA,NA
"Cellvibrio",1.6205,NA,NA,4.03084139883363,4.58269745928635,0.485,NA
"Simiduia",5.95,3.26659883975,3.5063946883,3.67025118562807,5,NA,NA
"Candidatus Endobugula",1.0705,0.35499149005,0.52353385445,0.53566772343266,1.92968390324849,NA,-39.5
"SAR92 clade",NA,0.50266465935,NA,0.658099542280137,NA,NA,NA
"Porticoccus",NA,0.419973364,0.52353385445,NA,0,0.445,322
"C1-B045",1.0705,0.46505746985,0.4845,0.604639926720508,5,0.42,495.5
"Microbulbifer",1.2625,0.83348022185,0.52353385445,0.899107755661913,NA,1.49,477.5
"Dasania",NA,2.32475310365,1.3280551178,0.621331584361621,2.68613370872352,0.84900521855,-151
"BD1-7 clade",5.8615,4.13306949755,3.5063946883,3.59239629764959,5,0.42,-174
"Methylomonas",5.7745,NA,NA,NA,NA,NA,NA
"Methylobacter",3.6045,NA,NA,NA,NA,NA,NA
"Methylomarinum",1.8505,NA,NA,NA,0,0.515,282.5
"Crenothrix",1.9805,NA,NA,4.03084139883363,4.42753786786468,0.58,NA
"Sulfurifustis",NA,NA,NA,NA,NA,3.40125,NA
"Sedimenticola",NA,NA,NA,NA,NA,NA,NA
"Marinicella",5.85,NA,0.50353385445,NA,NA,0.92,NA
"Thiolapillus",NA,2.36519225795,NA,NA,5,NA,-151
"Thiohalophilus",4.994,NA,NA,NA,NA,0.58,NA
"Thioprofundum",1.4905,NA,NA,NA,4.09644764268116,NA,NA
"Desulfovibrio",1.0705,0.35499149005,0.4845,0.620257651023873,0,0.485,495.5
"Desulfomicrobium",1.3855,0.46505746985,0.5425,NA,NA,1.555,495.5
"Deferrisoma",NA,NA,NA,NA,NA,NA,495.5
"Peredibacter",NA,NA,NA,NA,NA,0.485,495.5
"Halobacteriovorax",NA,3.78558204705,3.5063946883,3.83243626487274,2.68613370872352,4.63742249340625,-139
"Bacteriovorax",1.6205,NA,NA,NA,5,NA,NA
"Bdellovibrio",NA,NA,NA,NA,NA,NA,NA
"OM27 clade",NA,0.46505746985,0.50353385445,3.44471530704487,5,0.58,-174
"Anaeromyxobacter",5.95,NA,NA,NA,NA,NA,-174
"Sandaracinus",5.95,3.26659883975,3.5063946883,2.50792853462729,5,3.125,-174
"Sorangium",1.5555,NA,NA,NA,NA,NA,NA
"Polyangium",4.994,NA,NA,NA,NA,NA,NA
"Aetherobacter",2.927,NA,NA,NA,4.78907526649162,NA,NA
"Enhygromyxa",NA,NA,NA,NA,1.60675601155514,NA,NA
"Nannocystis",5.8615,NA,1.1246126593,NA,5,0.8,399
"Pseudenhygromyxa",3.179,NA,NA,NA,NA,NA,261
"Haliangium",NA,3.15324315735,3.5063946883,0.53566772343266,5,4.58185701721875,-174
"Phaselicystis",1.4905,0.46505746985,0.64322360265,0.604639926720508,NA,0.485,282.5
"Geobacter",1.9805,NA,NA,NA,NA,0.515,NA
"Geopsychrobacter",NA,0.50266465935,0.70627921635,0.658099542280137,NA,0.42,NA
"Geothermobacter",NA,0.6828530963,0.5809043679,0.749869639020721,5,0.42,495.5
"Desulfuromusa",NA,0.381973364,0.64322360265,0.621331584361621,5,0.42,NA
"Pelobacter",NA,0.50266465935,3.2085380591,0.621331584361621,5,NA,NA
"Desulfuromonas",NA,NA,0.6780984511,0.621331584361621,NA,0.445,NA
"Desulfobacter",5.95,1.1895781545,2.30738398205,0.53566772343266,2.68613370872352,4.58185701721875,-163.5
"Desulfosarcina",1.0705,0.46505746985,0.50353385445,0.604639926720508,0,NA,473.5
"Desulfococcus",5.95,0.419973364,0.64322360265,0.53566772343266,0,2.075,338
"Desulfatitalea",NA,0.381973364,0.64322360265,0.604639926720508,5,0.485,495.5
"Sva0081 sediment group",4.9,NA,3.48493716695,NA,NA,NA,NA
"Desulforegula",NA,NA,NA,NA,NA,2.5675,NA
"Desulfatirhabdium",5.95,0.72672377485,0.5809043679,0.704401727376405,3.93132117615513,0.445,-174
"Desulfatiferula",5.7175,0.9927300935,0.64322360265,0.749869639020721,NA,3.988125,273.5
"SEEP-SRB1",NA,0.9081788795,NA,NA,0,0.485,338
"Desulfobacterium",1.9805,0.419973364,3.23062466975,0.53566772343266,0.0691056910569106,1.555,273.5
"Desulfofaba",NA,3.93506949755,3.2085380591,3.67025118562807,5,0.445,-130
"Desulfoconvexum",1.9805,0.9927300935,0.50353385445,0.53566772343266,1.8919513712872,0.515,495.5
"Desulfonema",5.95,0.9669766164,1.1246126593,NA,0.225609756097561,4.04202503209375,-174
"Desulfobulbus",NA,0.46505746985,3.5063946883,0.604639926720508,4.94969512195122,0.965,322
"MSBL7",NA,4.21818858715,3.5063946883,4.03084139883363,5,NA,NA
"Desulfurivibrio",NA,NA,NA,NA,NA,2.1275,132.5
"[Desulfobacterium] catecholicum group",5.95,NA,NA,NA,NA,0.84,NA
"Desulforhopalus",1.4905,0.46505746985,0.50353385445,NA,0,0.515,405
"Desulfopila",NA,0.35499149005,0.4845,0.604639926720508,1.60675601155514,1.555,-174
"SEEP-SRB4",1.4475,0.35499149005,0.4845,0.604639926720508,0,0.42,473.5
"Desulfocapsa",NA,1.74462554245,2.11355517835,2.7611095696032,0.704176595281821,NA,NA
"Desulfofustis",4.194,1.6945,0.86419394445,0.954598863715066,NA,NA,NA
"Desulfatiglans",NA,3.41909814815,0.64322360265,3.37909224281028,0,0.515,-174
"Smithella",3.4115,3.47078665845,3.031290247,3.44471530704487,4.42753786786468,2.9925,282.5
"Desulfobacca",NA,NA,NA,NA,NA,NA,NA
"Syntrophus",1.9805,NA,NA,NA,NA,0.58,NA
"Syntrophobacter",NA,NA,NA,NA,NA,NA,NA
"Pseudobacteriovorax",1.2625,NA,0.5325,0.604639926720508,NA,NA,NA
"Mariprofundus",NA,3.78558204705,3.5063946883,3.52434514331092,5,0.42,288
"Ca. Tenderia",5.95,NA,NA,NA,NA,4.44,NA
"Ruminococcaceae UCG-002",5.95,0.9856442363,2.24795480925,0.824939988898102,0.519188155478319,0.7,-129
"Faecalibacterium",5.95,0.9856442363,2.18525526975,NA,0,1.555,240.5
"Ruminococcaceae UCG-005",NA,NA,NA,NA,NA,NA,460.5
"Ruminococcus 2",4.4785,1.37335725555,2.72114180125,1.52421337634266,2.33438835936275,NA,NA
"Ercella",2.03,3.7632111444,2.8799498533,NA,4.42753786786468,2.875,136
"Christensenellaceae R-7 group",1.0705,0.35499149005,0.4845,0.53566772343266,5,1.585,-174
"Clostridium sensu stricto",NA,NA,NA,NA,NA,0.545,409.5
"Sedimentibacter",NA,NA,NA,NA,NA,4.63742249340625,NA
"[Eubacterium] brachy group",1.4475,0.46505746985,0.5425,NA,NA,3.7693345771125,383
"Anaerovorax",1.9805,0.9484726575,0.86419394445,NA,0.257810088990747,3.7375,383
"Syntrophomonas",NA,3.47078665845,2.8131837867,NA,NA,3.7375,NA
"Defluviitaleaceae UCG-011",5.95,0.35499149005,0.52353385445,0.53566772343266,5,4.58185701721875,-163.5
"Fusibacter",1.0705,0.35499149005,0.5325,0.53566772343266,NA,0.8,-163.5
"Acidaminobacter",4.6735,NA,NA,NA,NA,0.7,NA
"Dethiosulfatibacter",NA,3.7632111444,3.48493716695,3.46153415214349,4.41252684520467,2.825,100.5
"Bacillus",5.95,1.03537108825,1.03757355125,0.824939988898102,0,2.825,432.5
"Sporosarcina",2.53,0.6828530963,1.03757355125,0.824939988898102,0,0.58,473.5
"Trichococcus",1.0705,0.35499149005,0.50353385445,0.604639926720508,0.602851599455634,NA,NA
"Atopostipes",NA,NA,NA,NA,0,0.485,408.5
"Facklamia",NA,NA,NA,NA,NA,NA,NA
"Erysipelothrix",1.4065,NA,NA,NA,5,0.7,NA
"Turicibacter",5.95,NA,NA,NA,0,0.71,409.5
"Leptolyngbya",NA,NA,NA,NA,NA,NA,NA
"Calothrix",5.031,NA,NA,NA,NA,NA,NA
"Rivularia",NA,1.01817989095,1.0238522176,0.887332229758967,0,1.015,460.5
"Cyanobacterium",1.0705,0.35499149005,0.52353385445,0.621331584361621,0.402732456073783,0.92,495.5
"Arthrospira",NA,NA,NA,NA,NA,NA,NA
"Microcoleus",NA,NA,NA,NA,NA,NA,NA
"Planktothricoides",NA,NA,2.2362682451,0.95940286991606,NA,1.3646501749,342.5
"Phormidium",1.9805,NA,NA,NA,NA,NA,NA
"Oscillatoria",NA,1.01817989095,0.86419394445,1.1841113680163,NA,NA,NA
"Microbacterium",1.9805,0.381973364,0.5425,0.53566772343266,2.33438835936275,0.515,-129
"Leucobacter",5.8115,0.381973364,0.5425,0.53566772343266,5,4.39375,-174
"Candidatus Aquiluna",NA,NA,NA,NA,NA,NA,NA
"Tetrasphaera",NA,0.46505746985,3.26558232875,NA,1.92968390324849,1.555,-123
"Demequina",NA,3.49436310305,3.36471549985,3.31563879205685,4.38112807407632,3.652625570775,-43
"Georgenia",5.95,3.15324315735,2.2995662878,3.47695706503649,2.10854069593901,4.58185701721875,-174
"Gordonia",1.8505,1.5383215987,1.71585076205,NA,NA,0.6,334.5
"Mycobacterium",1.9805,0.419973364,0.4845,0.53566772343266,5,0.88,-52
"Nakamurella",NA,NA,NA,NA,NA,NA,NA
"Fodinicola",1.9805,0.46505746985,0.52353385445,0.604639926720508,NA,NA,NA
"Bifidobacterium",5.95,0.9135981254,0.93755601405,1.52421337634266,1.67484101567836,NA,NA
"Nocardioides",NA,NA,NA,NA,0,2.65153499355,432.5
"Aeromicrobium",5.95,0.5795,2.03834294155,0.621331584361621,NA,0.445,-56
"Streptomyces",NA,1.06687044935,NA,NA,0,0.42,408.5
"Solirubrobacter",NA,NA,NA,NA,NA,2.65153499355,408.5
"Gaiella",NA,NA,NA,NA,0.164634146341463,NA,441
"Ilumatobacter",1.0705,4.21818858715,3.5063946883,4.03084139883363,4.42753786786468,4.5425595238125,-163.5
"CL500-29 marine group",1.9805,NA,NA,NA,3.29202681611446,0.8,NA
"Candidatus Microthrix",NA,NA,NA,NA,NA,3.4375,NA
"Iamia",1.6205,0.35499149005,0.52353385445,0.749869639020721,NA,0.42,NA
"Euzebya",2.723,0.6828530963,0.64322360265,0.621331584361621,0,0.995,338
"Anaerolinea",5.95,NA,NA,NA,NA,0.515,NA
"Anaerolineaceae UCG-001",5.6715,1.2610434544,0.9485253007,NA,NA,4.36,-174
"Pelolinea",1.4475,3.63401713805,0.52353385445,3.37909224281028,4.58269745928635,4.58185701721875,-174
"Thermomarinilinea",1.0705,0.35499149005,0.64322360265,0.704401727376405,0.0894308943089431,4.63742249340625,386
"Roseiflexus",1.4475,NA,0.5809043679,NA,NA,NA,NA
"Meiothermus",NA,NA,NA,NA,NA,NA,NA
"Truepera",1.9805,0.6828530963,0.5809043679,0.824939988898102,0,0.965,249
"Armatimonas",NA,NA,NA,NA,NA,1.595,NA
"Spirochaeta",1.0705,3.47078665845,0.64322360265,0.53566772343266,5,0.42,495.5
"Treponema 2",1.8505,NA,NA,NA,0,1.555,NA
"Turneriella",NA,2.4936711441,NA,3.46153415214349,NA,NA,NA
"Pir4 lineage",NA,NA,NA,NA,NA,NA,NA
"Rhodopirellula",1.9805,3.26659883975,3.1645,3.67025118562807,5,4.58185701721875,-163.5
"Blastopirellula",2.9615,3.1708880497,0.50353385445,0.749869639020721,1.8919513712872,4.58185701721875,191
"Gemmata",5.95,NA,NA,NA,3.93132117615513,0.445,NA
"Schlesneria",1.0705,NA,NA,NA,4.58269745928635,0.6,NA
"Planctomyces",NA,4.21818858715,2.44411019675,4.03084139883363,4.01509023024269,4.5425595238125,-174
"Pirellula",NA,4.13306949755,3.5063946883,4.03084139883363,3.93132117615513,4.5425595238125,-174
"Bythopirellula",1.0705,0.6565774215,0.9327693241,0.80088055162499,0,0.7537007874,273.5
"Candidatus Scalindua",2.03,0.77974351465,0.4845,NA,0,2.1,264
"Urania-1B-19 marine sediment group",1.4905,0.70880881015,0.4845,0.658099542280137,0,2.05,249
"Pelagicoccus",1.3855,0.6828530963,0.5809043679,0.621331584361621,NA,0.92,-163.5
"Lentimonas",1.0705,0.35499149005,0.52353385445,0.53566772343266,5,1.19,-163.5
"Opitutus",1.6775,NA,NA,NA,4.58269745928635,0.545,NA
"Alterococcus",NA,4.21818858715,2.22660001945,4.03084139883363,3.93132117615513,NA,-144.5
"Haloferula",1.8505,NA,NA,4.03084139883363,4.78907526649162,0.58,NA
"Prosthecobacter",1.9805,NA,NA,NA,4.15006469409747,0.485,NA
"Luteolibacter",1.4475,NA,NA,NA,5,0.485,NA
"Roseibacillus",4.194,3.93506949755,2.2362682451,3.67025118562807,5,4.28875,-163.5
"Persicirhabdus",5.6715,NA,NA,0.899107755661913,NA,NA,NA
"Rubritalea",5.8385,3.1708880497,3.48493716695,4.03084139883363,5,NA,NA
"Chthoniobacter",1.6205,NA,NA,NA,4.58269745928635,0.545,NA
"Candidatus Xiphinematobacter",NA,NA,NA,NA,NA,NA,NA
"Lentisphaera",1.2625,0.8192138146,0.52353385445,0.80088055162499,NA,0.965,NA
"Arcobacter",1.0705,NA,0.4845,NA,NA,1.74,-174
"Sulfurospirillum",NA,NA,3.48493716695,NA,NA,0.6,NA
"Sulfurimonas",NA,0.5795,3.5063946883,0.621331584361621,5,0.42,495.5
"Sulfuricurvum",1.6775,NA,NA,NA,NA,NA,NA
"Sulfurovum",1.4475,0.35499149005,0.50353385445,0.621331584361621,0,0.42,495.5
"Thermovirga",NA,4.21818858715,3.5063946883,4.03084139883363,5,3.5998171846375,14.5
"Stenotrophobacter",1.4905,NA,NA,NA,0,NA,NA
"11-24",5.95,NA,NA,NA,4.58269745928635,NA,NA
"Blastocatella",2.9615,4.13306949755,3.5063946883,4.03084139883363,5,0.445,-174
"RB41",1.0705,NA,0.52353385445,NA,NA,NA,NA
"Candidatus Koribacter",1.6205,NA,3.1841067505,NA,NA,4.33,-174
"Acanthopleuribacter",1.6775,3.78558204705,0.5425,3.47695706503649,5,2.7725,-174
"Thermotomaculum",5.95,3.26659883975,3.5063946883,4.03084139883363,3.93132117615513,4.58185701721875,-174
"Bryobacter",5.95,NA,NA,NA,NA,0.545,NA
"Paludibaculum",1.6775,NA,NA,NA,NA,0.445,NA
"Ca. Solibacter",5.95,NA,NA,NA,NA,NA,NA
"Propionigenium",NA,1.1936930882,1.2755534998,NA,NA,3.40875,-163.5
"Leptotrichia",1.0705,NA,0.50353385445,NA,NA,4.5425595238125,NA
"Ca. Entotheonella",1.0705,0.72672377485,0.64322360265,0.53566772343266,0,0.64,273.5
"Nitrospina",1.4065,0.35499149005,0.4845,0.658099542280137,NA,0.42,282.5
"Nitrospira (Nitrospiraceae)",5.95,4.13306949755,3.5063946883,4.03084139883363,3.93132117615513,4.5425595238125,-174
"Methanobrevibacter",NA,3.31894392975,3.48493716695,3.44471530704487,4.85436998193877,4.58185701721875,-130
"Methanolinea",NA,3.63401713805,NA,3.37909224281028,4.58269745928635,NA,NA
"Methanogenium",NA,3.28270967745,3.5063946883,3.46153415214349,4.58269745928635,NA,NA
"ANME-3",NA,3.49436310305,3.5063946883,3.31563879205685,4.85436998193877,4.5425595238125,-144.5
"Methanosaeta",NA,3.63401713805,3.5063946883,3.37909224281028,4.58269745928635,4.63742249340625,NA
"Ca. Nitrosoarchaeum",NA,2.4254779046,0.52353385445,4.03084139883363,0,NA,NA
"Cenarchaeum",1.4905,0.35499149005,0.4845,0.620257651023873,0,0.485,299.5
"Ca. Nitrosopumilus",1.6205,0.70880881015,0.4845,0.658099542280137,0,2.1,273.5
"Marinoscillum luteum",NA,0.35499149005,0.50353385445,NA,NA,1.065,NA
"Flexibacter litoralis DSM 6794",NA,3.77779319145,2.17491587375,1.3963944479701,2.1303225598373,NA,-144.5
"Flavobacterium cheniae",1.9805,NA,NA,NA,NA,NA,NA
"Tenacibaculum dicentrarchi",NA,NA,NA,NA,NA,NA,NA
"Maribacter chungangensis",3.0725,1.54935111935,2.08340487355,NA,0,0.485,273.5
"Muriicola jejuensis",NA,1.19939435895,1.14870903645,NA,0,0.71,399
"Tepidiphilus succinatimandens",NA,NA,NA,NA,NA,NA,NA
"Sulfurirhabdus autotrophica",NA,NA,NA,NA,NA,NA,NA
"Pseudoruegeria haliotis",NA,2.58748243475,NA,NA,5,4.58185701721875,436
"Sphingomicrobium lutaoense",1.9805,0.46505746985,0.5425,0.604639926720508,0.0691056910569106,0.84,305.5
"Thiothrix eikelboomii",NA,3.77779319145,2.9878811684,3.83243626487274,4.42753786786468,NA,NA
"Arenicella chitinivorans",3.0095,1.00726638935,1.0074955991,0.80088055162499,5,NA,NA
"Pseudenhygromyxa salsuginis",NA,NA,NA,NA,NA,2.825,273.5
"Desulfatiferula olefinivorans",5.8385,2.4254779046,2.30738398205,2.46832662524787,2.68613370872352,4.5425595238125,-75
"Desulfatiferula berrensis",5.7745,NA,NA,NA,NA,3.988125,261
"Desulforhopalus singaporensis",5.95,0.70880881015,0.9241236036,0.84403512025432,NA,NA,NA
